overall,potential,age,league_id,league_name,club_team_id,club_name,value_eur,nationality_id,nationality_name,preferred_foot,club_jersey_number,Goalkeeper,Defense,Midfield,Attack
0.3460792295403389,0.46575351515328306,23,16,Ligue 1,64,RC Lens,3500000,57,Ecuador,0,13,0,1,1,0
0.0828329816621836,-0.7960005853506178,32,4,Pro League,1750,Cercle Brugge KSV,1300000,7,Belgium,1,28,0,1,1,0
1.5306873449920377,1.0966305654052335,29,16,Ligue 1,219,Olympique de Marseille,24000000,129,Morocco,0,21,0,1,0,0
1.2674410971138823,1.4120690905312088,24,13,Premier League,1943,AFC Bournemouth,24000000,18,France,1,18,0,1,0,0
0.3460792295403389,0.6234727777162706,22,10,Eredivisie,245,Ajax,4500000,13,Denmark,1,3,0,1,1,0
0.7409486013575718,1.254349827968221,23,53,La Liga,481,Sevilla FC,12000000,18,France,1,18,0,1,1,0
2.0571798407483484,2.042946140783159,26,19,Bundesliga,21,FC Bayern München,62500000,18,France,1,2,0,1,0,0
0.6093254774184942,0.6234727777162706,24,53,La Liga,461,Valencia CF,6500000,7,Belgium,1,17,0,0,1,1
0.8725717252966494,0.15031499002730783,29,13,Premier League,144,Fulham FC,7500000,45,Spain,1,11,0,0,1,1
0.3460792295403389,0.46575351515328306,21,80,Bundesliga,254,SK Rapid,3800000,36,Norway,1,17,0,0,1,0
0.8725717252966494,0.15031499002730783,27,68,Süper Lig,327,Beşiktaş JK,8000000,48,Türkiye,0,11,0,0,1,1
-0.048790142276894044,-0.7960005853506178,26,31,Serie A,110738,Pisa,1600000,39,Romania,1,6,0,0,1,0
0.8725717252966494,1.8852268782201715,18,13,Premier League,1,Arsenal,16000000,14,England,0,22,0,0,1,1
0.7409486013575718,-0.0074042725356797704,29,19,Bundesliga,28,Hamburger SV,5500000,18,France,1,7,0,0,1,1
1.004194849235727,0.30803425259029543,31,19,Bundesliga,1824,Eintracht Frankfurt,9000000,7,Belgium,1,30,0,0,0,1
1.004194849235727,1.254349827968221,23,53,La Liga,449,Real Betis Balompié,15500000,45,Spain,1,6,0,0,1,0
0.47770235347941653,1.0966305654052335,22,308,Primeira Liga,234,SL Benfica,6500000,46,Sweden,0,26,0,1,1,0
0.47770235347941653,-0.32284279766165497,28,16,Ligue 1,111817,Paris FC,3100000,18,France,1,13,0,0,1,1
1.004194849235727,0.30803425259029543,28,53,La Liga,448,Athletic Club,9500000,45,Spain,1,2,0,1,1,0
-0.048790142276894044,-0.9537198479136054,29,4,Pro League,232,Standard de Liège,1400000,21,Germany,0,7,0,1,1,1
0.8725717252966494,1.0966305654052335,23,19,Bundesliga,112172,RB Leipzig,12000000,54,Brazil,1,40,0,0,1,1
0.6093254774184942,0.7811920402792583,22,16,Ligue 1,378,Stade Brestois 29,7000000,126,Mali,1,23,0,0,1,0
-0.048790142276894044,-0.9537198479136054,30,68,Süper Lig,101037,Çaykur Rizespor,1300000,48,Türkiye,1,14,0,0,1,0
2.0571798407483484,1.7275076156571838,28,31,Serie A,45,Juventus,51000000,54,Brazil,1,3,0,1,0,0
0.47770235347941653,-0.32284279766165497,28,31,Serie A,111434,Cremonese,2800000,27,Italy,1,17,0,1,1,0
0.7409486013575718,-0.0074042725356797704,32,13,Premier League,18,Tottenham Hotspur,3600000,50,Wales,0,33,0,1,0,0
0.21445610560126124,-0.6382813227876302,29,4,Pro League,232,Standard de Liège,1600000,124,Madagascar,1,23,0,0,1,0
0.21445610560126124,-0.6382813227876302,29,350,Pro League,112393,Al Taawoun FC,1800000,54,Brazil,1,8,0,1,1,0
0.7409486013575718,0.30803425259029543,27,31,Serie A,189,Bologna,6000000,27,Italy,1,16,0,1,0,0
1.2674410971138823,1.7275076156571838,22,31,Serie A,45,Juventus,35500000,38,Portugal,0,7,0,0,1,1
0.6093254774184942,-0.16512353509866737,30,53,La Liga,449,Real Betis Balompié,3600000,45,Spain,1,2,0,1,1,0
1.6623104689311152,1.254349827968221,25,53,La Liga,243,Real Madrid,36500000,129,Morocco,1,21,0,0,1,1
1.004194849235727,0.7811920402792583,24,16,Ligue 1,66,Olympique Lyonnais,14500000,12,Czechia,1,10,0,0,1,0
1.1358179731748048,1.7275076156571838,23,53,La Liga,461,Valencia CF,31000000,45,Spain,1,16,0,0,1,1
0.6093254774184942,-0.0074042725356797704,27,13,Premier League,8,Leeds United,4400000,14,England,1,24,0,1,1,0
0.0828329816621836,-0.7960005853506178,28,68,Süper Lig,101020,Kayserispor,1400000,129,Morocco,1,18,0,1,1,0
1.39906422105296,0.7811920402792583,26,13,Premier League,144,Fulham FC,23000000,133,Nigeria,0,19,0,0,1,1
-0.3120363901550493,-1.2691583730395806,28,10,Eredivisie,634,Fortuna Sittard,1000000,110,Congo DR,1,22,0,0,1,0
0.6093254774184942,0.6234727777162706,23,13,Premier League,1925,Brentford,6000000,42,Scotland,1,2,0,1,1,0
0.6093254774184942,-0.16512353509866737,37,10,Eredivisie,1910,NEC Nijmegen,1400000,92,Suriname,0,10,0,0,1,0
0.21445610560126124,-0.32284279766165497,27,31,Serie A,111974,Sassuolo,2000000,119,Guinea-Bissau,0,5,0,1,0,0
0.8725717252966494,0.15031499002730783,34,68,Süper Lig,110776,Gaziantep FK,3500000,39,Romania,1,44,0,0,1,0
0.7409486013575718,0.15031499002730783,27,19,Bundesliga,38,SV Werder Bremen,5500000,4,Austria,0,39,0,1,0,0
0.7409486013575718,-0.0074042725356797704,34,350,Pro League,113222,Al Hazem FC,2600000,97,Algeria,0,11,0,0,1,1
0.6093254774184942,1.0966305654052335,23,19,Bundesliga,100409,FC Augsburg,9500000,47,Switzerland,0,32,0,0,1,0
1.39906422105296,2.042946140783159,22,19,Bundesliga,112172,RB Leipzig,44500000,18,France,0,23,0,1,0,0
0.3460792295403389,-0.32284279766165497,27,16,Ligue 1,1809,Toulouse FC,2700000,21,Germany,1,8,0,0,1,0
0.7409486013575718,-0.0074042725356797704,27,13,Premier League,1943,AFC Bournemouth,6000000,50,Wales,0,7,0,0,1,1
1.1358179731748048,2.2006654033461466,19,13,Premier League,5,Chelsea,29000000,34,Netherlands,0,21,0,1,0,0
-0.18041326621597167,-0.32284279766165497,25,2018,Serie A,112908,Independiente del Valle,1600000,57,Ecuador,1,6,0,0,1,0
0.21445610560126124,-0.4805620602246426,26,4,Pro League,680,Sint-Truidense VV,2200000,1,Albania,1,56,0,0,1,1
0.0828329816621836,0.7811920402792583,21,13,Premier League,19,West Ham United,3400000,14,England,1,32,0,0,1,0
1.5306873449920377,1.4120690905312088,26,16,Ligue 1,219,Olympique de Marseille,30000000,52,Argentina,1,5,0,1,0,0
-0.18041326621597167,-0.0074042725356797704,23,31,Serie A,54,Torino,2400000,14,England,1,14,0,0,1,0
0.0828329816621836,-0.7960005853506178,27,16,Ligue 1,111817,Paris FC,1700000,18,France,0,4,0,1,1,0
0.0828329816621836,-0.7960005853506178,33,2018,Serie A,114615,Mushuc Runa,1000000,60,Uruguay,1,55,0,0,1,1
0.0828329816621836,-0.7960005853506178,29,2018,Serie A,110986,LDU Quito,1600000,55,Chile,1,20,0,0,1,0
0.3460792295403389,0.30803425259029543,26,53,La Liga,1853,Levante UD,3100000,45,Spain,1,4,0,1,0,0
0.47770235347941653,-0.16512353509866737,27,53,La Liga,453,RCD Mallorca,3200000,45,Spain,0,3,0,1,1,0
0.0828329816621836,-0.7960005853506178,27,308,Primeira Liga,114510,Casa Pia,1700000,18,France,1,29,0,0,1,1
-0.18041326621597167,-1.111439110476593,30,2018,Serie A,110981,Barcelona de Guayaquil,1000000,54,Brazil,1,22,0,0,1,0
0.0828329816621836,-0.0074042725356797704,23,4,Pro League,674,KAA Gent,2200000,7,Belgium,1,18,0,1,1,0
0.47770235347941653,1.0966305654052335,22,31,Serie A,50,Parma,7000000,46,Sweden,1,17,0,0,1,1
-0.18041326621597167,-1.111439110476593,33,350,Pro League,112883,Al Khaleej,600000,183,Saudi Arabia,1,15,0,0,1,1
-0.048790142276894044,-0.9537198479136054,28,68,Süper Lig,741,Antalyaspor,1300000,92,Suriname,0,3,0,1,1,0
0.3460792295403389,-0.4805620602246426,35,53,La Liga,468,Elche CF,950000,45,Spain,1,17,0,1,1,1
0.47770235347941653,-0.16512353509866737,27,68,Süper Lig,325,Galatasaray SK,3100000,48,Türkiye,0,18,0,1,1,0
-0.048790142276894044,-0.16512353509866737,24,80,Bundesliga,15040,WSG Tirol,2100000,4,Austria,1,30,0,0,1,0
-0.18041326621597167,-0.16512353509866737,24,16,Ligue 1,1809,Toulouse FC,1900000,117,Ghana,1,17,0,0,1,0
0.21445610560126124,-0.16512353509866737,26,4,Pro League,673,KRC Genk,2400000,7,Belgium,1,38,0,0,1,0
0.6093254774184942,0.6234727777162706,25,10,Eredivisie,1906,AZ Alkmaar,5500000,34,Netherlands,1,6,0,0,1,0
-0.3120363901550493,-1.2691583730395806,28,68,Süper Lig,741,Antalyaspor,1000000,8,Bosnia and Herzegovina,1,88,0,0,1,0
0.7409486013575718,0.7811920402792583,24,19,Bundesliga,36,VfB Stuttgart,8500000,21,Germany,1,18,0,0,1,1
0.6093254774184942,1.254349827968221,21,10,Eredivisie,1906,AZ Alkmaar,9500000,12,Czechia,0,7,0,0,1,0
0.3460792295403389,0.9389113028422459,22,31,Serie A,110374,Fiorentina,5500000,27,Italy,1,22,0,0,1,0
-0.18041326621597167,-1.111439110476593,29,31,Serie A,1842,Cagliari,1200000,27,Italy,1,14,0,0,1,0
1.5306873449920377,1.7275076156571838,25,350,Pro League,112139,Al Nassr,34000000,18,France,1,3,0,1,0,0
0.47770235347941653,-0.32284279766165497,28,19,Bundesliga,1831,1. FC Union Berlin,3100000,21,Germany,1,21,0,0,1,1
1.004194849235727,0.7811920402792583,25,308,Primeira Liga,237,Sporting CP,14000000,22,Greece,1,89,0,0,0,1
0.8725717252966494,0.15031499002730783,33,19,Bundesliga,175,VfL Wolfsburg,4600000,13,Denmark,1,24,0,0,1,0
0.8725717252966494,0.6234727777162706,25,53,La Liga,448,Athletic Club,9000000,45,Spain,1,12,0,1,1,0
1.004194849235727,0.6234727777162706,26,13,Premier League,8,Leeds United,11500000,44,Slovenia,1,15,0,1,0,0
0.7409486013575718,-0.0074042725356797704,26,19,Bundesliga,38,SV Werder Bremen,6000000,4,Austria,1,17,0,0,1,1
0.7409486013575718,0.9389113028422459,22,19,Bundesliga,23,Borussia Mönchengladbach,9000000,95,United States,1,13,0,0,1,1
0.6093254774184942,0.7811920402792583,22,13,Premier League,7,Everton,6000000,14,England,1,42,0,0,1,0
-0.048790142276894044,-0.9537198479136054,27,4,Pro League,229,RSC Anderlecht,1500000,117,Ghana,1,18,0,1,1,0
0.6093254774184942,-0.16512353509866737,28,13,Premier League,8,Leeds United,4200000,14,England,0,20,0,0,1,1
1.1358179731748048,1.5697883530941963,22,13,Premier League,5,Chelsea,29000000,14,England,1,9,0,0,0,1
0.8725717252966494,0.7811920402792583,25,16,Ligue 1,69,AS Monaco,9500000,34,Netherlands,1,4,0,1,1,0
0.6093254774184942,0.6234727777162706,25,31,Serie A,54,Torino,6000000,129,Morocco,0,7,0,0,1,1
0.7409486013575718,1.0966305654052335,22,19,Bundesliga,1824,Eintracht Frankfurt,11500000,18,France,1,17,0,0,0,1
0.6093254774184942,0.30803425259029543,25,13,Premier League,8,Leeds United,5000000,9,Bulgaria,0,44,0,0,1,0
1.6623104689311152,1.8852268782201715,21,13,Premier League,10,Manchester City,47000000,54,Brazil,0,26,0,0,1,1
0.0828329816621836,-0.7960005853506178,28,308,Primeira Liga,112809,Famalicão,1600000,38,Portugal,0,23,0,1,1,1
0.0828329816621836,0.7811920402792583,21,68,Süper Lig,110776,Gaziantep FK,3600000,37,Poland,1,10,0,0,1,0
0.3460792295403389,-0.4805620602246426,30,350,Pro League,113057,Al Fayha,2300000,97,Algeria,1,8,0,0,1,0
-0.3120363901550493,-0.32284279766165497,24,10,Eredivisie,1903,FC Utrecht,1600000,21,Germany,0,8,0,0,1,0
0.0828329816621836,0.46575351515328306,21,68,Süper Lig,101026,Göztepe SK,3600000,133,Nigeria,1,30,0,0,1,0
1.004194849235727,0.30803425259029543,31,31,Serie A,1842,Cagliari,9000000,27,Italy,1,19,0,0,0,1
0.0828329816621836,0.6234727777162706,21,19,Bundesliga,23,Borussia Mönchengladbach,3600000,167,Korea Republic,1,17,0,0,1,0
1.004194849235727,1.254349827968221,21,53,La Liga,452,RCD Espanyol,16000000,129,Morocco,1,23,0,1,1,0
0.7409486013575718,0.46575351515328306,25,31,Serie A,50,Parma,7000000,27,Italy,1,15,0,1,1,0
0.47770235347941653,-0.32284279766165497,33,332,Premier League,101047,Dynamo Kyiv,1600000,49,Ukraine,1,20,0,1,1,0
1.004194849235727,0.30803425259029543,31,53,La Liga,480,Rayo Vallecano,7500000,136,Senegal,1,6,0,1,1,0
0.8725717252966494,0.15031499002730783,28,16,Ligue 1,68,FC Metz,7500000,18,France,0,10,0,0,1,1
1.1358179731748048,0.46575351515328306,30,53,La Liga,479,CA Osasuna,12000000,45,Spain,1,6,0,0,1,0
1.39906422105296,2.042946140783159,22,13,Premier League,1799,Crystal Palace,47500000,45,Spain,1,10,0,0,1,1
1.004194849235727,1.5697883530941963,20,13,Premier League,1808,Brighton & Hove Albion,23000000,116,Gambia,0,11,0,0,1,1
0.47770235347941653,-0.32284279766165497,30,68,Süper Lig,748,Samsunspor,2900000,48,Türkiye,0,11,0,0,1,1
0.0828329816621836,0.7811920402792583,22,53,La Liga,468,Elche CF,3600000,38,Portugal,1,16,0,0,1,0
0.7409486013575718,-0.0074042725356797704,26,53,La Liga,450,RC Celta,6000000,45,Spain,1,9,0,0,0,1
1.39906422105296,1.254349827968221,25,13,Premier League,1796,Burnley,25000000,38,Portugal,1,16,0,1,1,0
0.0828329816621836,-0.0074042725356797704,24,68,Süper Lig,327,Beşiktaş JK,2200000,48,Türkiye,1,17,0,0,1,0
0.3460792295403389,1.4120690905312088,20,31,Serie A,52,Roma,5500000,27,Italy,1,61,0,0,1,0
0.3460792295403389,1.8852268782201715,19,10,Eredivisie,1906,AZ Alkmaar,5500000,34,Netherlands,1,26,0,0,1,0
1.5306873449920377,2.042946140783159,21,13,Premier League,10,Manchester City,52500000,18,France,0,10,0,0,1,1
0.21445610560126124,1.254349827968221,21,332,Premier League,101059,Shakhtar Donetsk,4600000,54,Brazil,1,6,0,0,1,0
1.1358179731748048,0.6234727777162706,26,350,Pro League,112393,Al Taawoun FC,17000000,116,Gambia,1,99,0,0,1,1
0.47770235347941653,-0.32284279766165497,30,68,Süper Lig,101032,Kocaelispor,2500000,37,Poland,1,10,0,0,1,0
0.7409486013575718,0.46575351515328306,25,19,Bundesliga,175,VfL Wolfsburg,7500000,13,Denmark,1,19,0,0,1,1
0.0828329816621836,-0.7960005853506178,36,13,Premier League,7,Everton,350000,25,Republic of Ireland,1,23,0,1,1,0
1.004194849235727,0.30803425259029543,26,19,Bundesliga,23,Borussia Mönchengladbach,11500000,21,Germany,1,25,0,0,1,1
1.1358179731748048,0.7811920402792583,25,13,Premier League,1799,Crystal Palace,16000000,14,England,0,3,0,1,1,0
0.8725717252966494,0.15031499002730783,29,53,La Liga,463,Deportivo Alavés,6500000,52,Argentina,1,14,0,1,0,0
0.3460792295403389,0.6234727777162706,23,31,Serie A,110374,Fiorentina,4700000,129,Morocco,0,24,0,0,1,0
0.21445610560126124,0.46575351515328306,23,19,Bundesliga,31,1. FC Köln,3600000,95,United States,0,32,0,1,1,0
0.47770235347941653,1.0966305654052335,23,53,La Liga,448,Athletic Club,6500000,136,Senegal,0,19,0,1,1,0
-0.048790142276894044,-0.9537198479136054,34,10,Eredivisie,1910,NEC Nijmegen,675000,34,Netherlands,1,30,0,0,1,1
-0.048790142276894044,-0.9537198479136054,34,2018,Serie A,114581,Universidad Católica del Ecuador,650000,52,Argentina,1,28,0,0,1,0
-0.048790142276894044,0.46575351515328306,23,308,Primeira Liga,1900,Moreirense FC,3100000,45,Spain,0,7,0,0,1,1
-0.18041326621597167,-1.111439110476593,32,68,Süper Lig,111339,Kasımpaşa SK,800000,38,Portugal,1,8,0,0,1,0
1.793933592870193,1.254349827968221,27,13,Premier League,1,Arsenal,35000000,14,England,1,4,0,1,0,0
0.21445610560126124,-0.6382813227876302,27,31,Serie A,111434,Cremonese,2000000,27,Italy,0,3,0,1,1,0
-0.18041326621597167,-1.111439110476593,32,68,Süper Lig,741,Antalyaspor,950000,34,Netherlands,1,22,0,1,1,1
0.8725717252966494,1.4120690905312088,22,10,Eredivisie,247,PSV,17000000,95,United States,1,9,0,0,0,1
-0.18041326621597167,-1.111439110476593,31,68,Süper Lig,101014,Medipol Başakşehir FK,875000,48,Türkiye,1,6,0,1,1,0
0.3460792295403389,-0.4805620602246426,30,19,Bundesliga,111235,1. FC Heidenheim 1846,2000000,219,Kosovo,0,32,0,1,1,0
-0.18041326621597167,-1.111439110476593,29,16,Ligue 1,68,FC Metz,1000000,108,Côte d'Ivoire,1,5,0,1,1,0
-0.048790142276894044,-0.9537198479136054,27,31,Serie A,206,Hellas Verona FC,1300000,13,Denmark,0,3,0,1,1,0
0.21445610560126124,0.30803425259029543,23,31,Serie A,111974,Sassuolo,3000000,116,Gambia,1,20,0,0,1,1
0.3460792295403389,-0.4805620602246426,30,19,Bundesliga,111235,1. FC Heidenheim 1846,2000000,21,Germany,1,2,0,1,1,0
0.21445610560126124,-0.6382813227876302,32,31,Serie A,110738,Pisa,1500000,27,Italy,1,32,0,0,1,1
1.39906422105296,0.7811920402792583,32,13,Premier League,11,Manchester United,13500000,14,England,1,5,0,1,0,0
1.1358179731748048,0.46575351515328306,28,68,Süper Lig,436,Trabzonspor,14000000,49,Ukraine,0,22,0,0,1,1
0.47770235347941653,-0.32284279766165497,29,53,La Liga,450,RC Celta,2700000,51,Serbia,0,21,0,1,1,0
0.47770235347941653,-0.32284279766165497,30,31,Serie A,55,Udinese,2600000,133,Nigeria,1,19,0,1,1,0
1.1358179731748048,1.4120690905312088,22,13,Premier League,14,Nottingham Forest,22500000,18,France,0,29,0,0,1,1
0.6093254774184942,-0.16512353509866737,26,31,Serie A,111974,Sassuolo,4600000,39,Romania,1,11,0,0,1,0
0.3460792295403389,-0.4805620602246426,28,16,Ligue 1,68,FC Metz,2100000,136,Senegal,0,97,0,1,1,0
0.0828329816621836,-0.7960005853506178,32,350,Pro League,131798,NEOM SC,1100000,183,Saudi Arabia,1,2,0,1,1,0
2.188802964687426,1.8852268782201715,28,13,Premier League,10,Manchester City,64500000,38,Portugal,1,3,0,1,0,0
0.3460792295403389,0.46575351515328306,23,16,Ligue 1,1738,Le Havre AC,3700000,21,Germany,1,30,0,0,1,1
0.8725717252966494,1.7275076156571838,21,31,Serie A,44,Inter,17000000,18,France,1,14,0,0,1,1
1.6623104689311152,1.0966305654052335,35,350,Pro League,112391,Al Qadsiah FC,8000000,45,Spain,1,6,0,1,1,0
1.004194849235727,0.30803425259029543,34,68,Süper Lig,327,Beşiktaş JK,3400000,54,Brazil,1,3,0,1,0,0
2.4520492125655813,2.042946140783159,27,13,Premier League,1,Arsenal,84000000,54,Brazil,0,6,0,1,0,0
-0.3120363901550493,-1.2691583730395806,31,68,Süper Lig,741,Antalyaspor,825000,48,Türkiye,1,6,0,0,1,0
1.9255567168092707,1.4120690905312088,37,31,Serie A,44,Inter,7500000,27,Italy,0,15,0,1,0,0
-0.3120363901550493,-0.4805620602246426,25,10,Eredivisie,1903,FC Utrecht,1500000,34,Netherlands,0,6,0,0,1,0
0.0828329816621836,-0.7960005853506178,34,2018,Serie A,112908,Independiente del Valle,750000,57,Ecuador,1,30,0,0,1,1
1.1358179731748048,0.46575351515328306,29,13,Premier League,144,Fulham FC,12000000,13,Denmark,1,5,0,1,0,0
0.0828329816621836,-0.7960005853506178,27,308,Primeira Liga,718,Estrela da Amadora,1700000,104,Cabo Verde,1,11,0,0,1,1
0.6093254774184942,-0.16512353509866737,30,53,La Liga,463,Deportivo Alavés,4099999,45,Spain,0,18,0,0,1,0
1.1358179731748048,0.46575351515328306,30,53,La Liga,480,Rayo Vallecano,12000000,45,Spain,1,23,0,0,1,0
0.7409486013575718,1.0966305654052335,22,53,La Liga,110062,Girona FC,10500000,45,Spain,1,16,0,1,1,0
1.2674410971138823,1.7275076156571838,21,68,Süper Lig,326,Fenerbahçe SK,36000000,56,Colombia,0,10,0,0,0,1
0.7409486013575718,0.46575351515328306,25,16,Ligue 1,64,RC Lens,7000000,183,Saudi Arabia,1,23,0,1,1,0
0.7409486013575718,-0.0074042725356797704,33,16,Ligue 1,65,Lille OSC,2700000,97,Algeria,1,2,0,1,0,0
-0.18041326621597167,-1.111439110476593,29,10,Eredivisie,1904,NAC Breda,1200000,34,Netherlands,0,8,0,0,1,0
0.47770235347941653,-0.16512353509866737,27,19,Bundesliga,175,VfL Wolfsburg,3200000,54,Brazil,0,13,0,1,1,0
0.7409486013575718,1.0966305654052335,22,31,Serie A,189,Bologna,11500000,14,England,1,11,0,0,1,1
0.21445610560126124,-0.4805620602246426,26,31,Serie A,55,Udinese,2200000,45,Spain,1,6,0,0,1,0
0.21445610560126124,0.46575351515328306,23,31,Serie A,1842,Cagliari,3800000,98,Angola,0,77,0,0,1,1
0.6093254774184942,1.254349827968221,20,16,Ligue 1,65,Lille OSC,8500000,110,Congo DR,0,17,0,0,1,0
1.6623104689311152,1.4120690905312088,27,13,Premier League,18,Tottenham Hotspur,32500000,52,Argentina,1,17,0,1,0,0
1.004194849235727,0.30803425259029543,27,68,Süper Lig,327,Beşiktaş JK,11000000,12,Czechia,0,18,0,0,1,1
0.47770235347941653,-0.32284279766165497,30,13,Premier League,13,Newcastle United,2500000,46,Sweden,1,17,0,1,1,0
0.21445610560126124,-0.6382813227876302,32,68,Süper Lig,113142,Alanyaspor,1500000,167,Korea Republic,1,16,0,0,1,1
0.6093254774184942,1.7275076156571838,20,4,Pro League,229,RSC Anderlecht,10000000,7,Belgium,1,29,0,0,1,0
0.0828329816621836,-0.6382813227876302,27,308,Primeira Liga,1891,CD Nacional,1800000,54,Brazil,0,28,0,0,1,0
-0.048790142276894044,-0.7960005853506178,27,31,Serie A,55,Udinese,1600000,37,Poland,1,24,0,0,1,0
0.3460792295403389,1.0966305654052335,20,68,Süper Lig,327,Beşiktaş JK,4800000,48,Türkiye,1,5,0,1,1,0
0.7409486013575718,-0.0074042725356797704,28,16,Ligue 1,74,Stade Rennais FC,5500000,164,Jordan,0,11,0,0,1,1
0.6093254774184942,0.46575351515328306,24,53,La Liga,452,RCD Espanyol,6000000,45,Spain,1,17,0,0,1,1
1.6623104689311152,1.0966305654052335,33,53,La Liga,479,CA Osasuna,19500000,10,Croatia,0,17,0,0,0,1
0.21445610560126124,-0.4805620602246426,27,16,Ligue 1,217,FC Lorient,2200000,99,Benin,1,15,0,0,0,1
-0.18041326621597167,-0.6382813227876302,26,350,Pro League,605,Al Hilal,1600000,183,Saudi Arabia,0,16,0,1,1,0
0.47770235347941653,1.0966305654052335,21,13,Premier League,1796,Burnley,6500000,18,France,1,8,0,0,1,0
0.8725717252966494,0.30803425259029543,27,53,La Liga,463,Deportivo Alavés,7500000,45,Spain,1,6,0,0,1,0
0.3460792295403389,-0.32284279766165497,26,4,Pro League,230,Royal Antwerp FC,2800000,7,Belgium,0,5,0,1,1,0
0.21445610560126124,-0.16512353509866737,25,31,Serie A,206,Hellas Verona FC,2300000,10,Croatia,0,12,0,1,1,0
0.3460792295403389,-0.4805620602246426,29,308,Primeira Liga,1888,Gil Vicente FC,2100000,108,Côte d'Ivoire,0,3,0,1,1,0
0.8725717252966494,0.7811920402792583,24,68,Süper Lig,326,Fenerbahçe SK,10000000,34,Netherlands,0,24,0,1,0,0
1.004194849235727,1.5697883530941963,22,19,Bundesliga,1824,Eintracht Frankfurt,22500000,21,Germany,0,21,0,1,1,0
0.6093254774184942,-0.0074042725356797704,28,16,Ligue 1,378,Stade Brestois 29,4099999,18,France,1,24,0,0,1,0
-0.44365951409412696,-1.4268776356025683,30,68,Süper Lig,101025,Gençlerbirliği SK,825000,37,Poland,1,14,0,0,1,0
0.47770235347941653,-0.32284279766165497,32,68,Süper Lig,101020,Kayserispor,2000000,92,Suriname,0,4,0,1,0,0
0.3460792295403389,0.6234727777162706,23,31,Serie A,111974,Sassuolo,4700000,70,Canada,1,90,0,0,1,0
0.8725717252966494,0.15031499002730783,29,53,La Liga,461,Valencia CF,7500000,45,Spain,0,19,0,0,1,1
0.47770235347941653,1.4120690905312088,21,53,La Liga,457,Real Sociedad,7000000,45,Spain,1,28,0,0,1,0
-0.18041326621597167,-0.16512353509866737,23,19,Bundesliga,110329,FC St. Pauli,1800000,21,Germany,0,23,0,1,1,0
0.7409486013575718,0.30803425259029543,26,10,Eredivisie,246,Feyenoord,6500000,47,Switzerland,1,30,0,1,0,0
0.3460792295403389,-0.4805620602246426,28,53,La Liga,468,Elche CF,2400000,45,Spain,1,10,0,0,0,1
0.6093254774184942,1.0966305654052335,23,53,La Liga,241,FC Barcelona,9000000,45,Spain,0,18,0,1,1,0
0.0828329816621836,-0.7960005853506178,29,350,Pro League,113060,Al Akhdoud Saudi Club,1600000,103,Cameroon,0,13,0,0,1,1
-0.3120363901550493,-1.2691583730395806,28,68,Süper Lig,101026,Göztepe SK,1000000,48,Türkiye,1,8,0,0,1,0
-0.048790142276894044,-0.32284279766165497,25,19,Bundesliga,110329,FC St. Pauli,1900000,195,Australia,0,24,0,0,1,1
0.3460792295403389,-0.4805620602246426,28,31,Serie A,347,Lecce,2400000,45,Spain,1,7,0,0,1,1
0.21445610560126124,0.15031499002730783,23,19,Bundesliga,169,1. FSV Mainz 05,2800000,163,Japan,1,24,0,0,1,0
1.004194849235727,0.30803425259029543,31,10,Eredivisie,1903,FC Utrecht,9000000,108,Côte d'Ivoire,1,91,0,0,0,1
0.3460792295403389,1.0966305654052335,19,16,Ligue 1,76,RC Strasbourg Alsace,5000000,18,France,1,17,0,0,1,0
0.47770235347941653,1.4120690905312088,21,16,Ligue 1,74,Stade Rennais FC,7000000,18,France,1,6,0,0,1,0
0.47770235347941653,1.254349827968221,22,31,Serie A,1745,Como,6500000,52,Argentina,0,23,0,0,1,0
0.3460792295403389,-0.4805620602246426,27,19,Bundesliga,110329,FC St. Pauli,2500000,14,England,1,17,0,0,1,1
1.6623104689311152,2.042946140783159,18,53,La Liga,241,FC Barcelona,40500000,45,Spain,1,5,0,1,0,0
0.6093254774184942,0.6234727777162706,24,80,Bundesliga,191,FC Red Bull Salzburg,6500000,7,Belgium,1,11,0,0,1,1
0.47770235347941653,1.254349827968221,19,350,Pro League,112387,Al Ahli SFC,6000000,18,France,1,6,0,0,1,0
0.7409486013575718,0.46575351515328306,24,53,La Liga,450,RC Celta,7500000,45,Spain,1,5,0,1,1,0
-0.048790142276894044,-0.7960005853506178,27,68,Süper Lig,111117,Fatih Karagümrük,1600000,48,Türkiye,1,8,0,0,1,1
0.0828329816621836,-0.7960005853506178,31,68,Süper Lig,101037,Çaykur Rizespor,1300000,12,Czechia,1,15,0,0,1,1
0.7409486013575718,0.7811920402792583,24,16,Ligue 1,65,Lille OSC,8500000,38,Portugal,1,27,0,0,1,1
0.3460792295403389,0.6234727777162706,22,31,Serie A,46,Lazio,4800000,27,Italy,0,22,0,0,1,1
-0.048790142276894044,-0.4805620602246426,25,68,Süper Lig,325,Galatasaray SK,1800000,48,Türkiye,1,21,0,0,1,1
0.7409486013575718,-0.0074042725356797704,32,31,Serie A,46,Lazio,3600000,45,Spain,1,4,0,1,0,0
0.7409486013575718,0.7811920402792583,24,4,Pro League,229,RSC Anderlecht,8500000,7,Belgium,1,91,0,0,1,1
